Date,Time Taken,Condition,Review,Rating
"May 16, 2019",Taken for less than 1 month,For Pain:,"Naproxen did not help with my pain, I've taken it for toothaches and cramps, just ended up hurting my stomach instead.",
"January 26, 2017",,For Pain:,I have siaticia from lower lumbar to right leg all way down . been taken this just today and I can safely say it's the bees knees.  Totally fine to take and works a treat.,10
"December 9, 2016",Taken for less than 1 month,Aleve (naproxen) for Back Pain:,Aleve made me itch from head to toe within 30 minutes of taking 2 pills.  It was the absolute worst experience.  The pain was more tolerable than the itch.,1
"April 18, 2008",,For Period Pain:,The only thing that helps my severe period pain.,10
"April 11, 2020",Taken for 1 to 2 years,For Neck Pain:,I find Aleve very useful in eliminating muscle and neck pain. I take it only when I have pain. I never take more than one a day except for severe pain. It is a very good stable medication in my view.,10
"April 20, 2008",,For Pain:,I use this for back pain.  Helps me alot!,10
"January 21, 2012",,Naprelan (naproxen) for Osteoarthritis:,Works great. Love it.,10
"February 9, 2010",,Aleve (naproxen) for Back Pain:,Good.,4
"October 14, 2017",,Aleve (naproxen) for Pain:,Does nothing may as well take sugar pills,1
"February 24, 2020",,For Period Pain:,Just takes a lil long to kick in,9
"February 24, 2020",Taken for less than 1 month,For Costochondritis:,"naproxen gave me tinnitus and abdominal pains in just 2 days of taking it. I had 2x 250mg a day, my tinnitus hasn't recovered",2
"February 1, 2017",,Anaprox-DS (naproxen) for Headache:,It's great for my frequent migraines,10
"November 5, 2015",Taken for 1 to 6 months,Naprosyn (naproxen) for Ankylosing Spondylitis:,I can tell it's working! When ever I take the medication my pain reduces from like a 6 to a 4 which is awesome!!,7
"July 1, 2019",Taken for less than 1 month,Aleve (naproxen) for Headache:,It helped my headache just a little. I really need to find a better headache medicine.,4
"March 25, 2016",,For Neck Pain:,I strained my neck I'm 30. This thing gave me chest pains super weakness its scary. Never again,1
"February 21, 2018",,For Period Pain:,I have awful period cramps and this did not help at all,1
"March 2, 2008",,For Osteoarthritis:,Naproxen has helped my pain a lot. Just remember to take it with food.,6
"June 5, 2017",Taken for less than 1 month,For Headache:,"I took 2 Advils without feeling any better whatsoever, I realized I needed to try something else and took 1 Aleve (Naproxen), and literally 15 minutes I was feeling much better.",10
"November 3, 2015",,For Rheumatoid Arthritis:,yes I find this drug ok for my condition. Thankfully I haven't experienced any side effects at moment. I have lost weight and pain has been reduced.,7
"August 8, 2015",,For Tendonitis:,"I took Alieve for a week and a half. It worked great on my chronic back and foot pain, however my arms and finger joints began to hurt like arthritis! I've never taken a drug which causes new pain!  ",2
"January 17, 2018",,Aleve (naproxen) for Headache:,I took a first dose of two like instructed for body pain and gave me an instant horrible headache that has lingered a bit.,
"December 2, 2008",,For Rheumatoid Arthritis:,"Works well on inflammation, however I get a shortness of breath when I go for a run (this might not be related).",7
"September 21, 2017",Taken for less than 1 month,For Back Pain:,"I'm 6'8"" and 128kg. Was prescribed 500mg twice a day.
Experienced extreme dizziness and light headedness. Felt very faint. Not a chance I could drive, I couldn't even walk in a straight line.",1
"July 11, 2018",,For Period Pain:,"I took naproxen, and I haven’t gotten my period for two months, and it still hasn’t come, I’ll keep everyone updated.",10
"March 6, 2019",Taken for less than 1 month,For Tendonitis:,"Was prescribed therapeutic dosage Naproxen (6 220mg per day for 7-10 days) and immobilizing with strap pressure 1"" below tendon for tennis elbow. This was 10 yrs ago and tendonitis never came back.",10
"January 3, 2021",Taken for less than 1 month,Aleve (naproxen) for Sciatica:,Took Aleve 3 hours ago and still in pain. On blood thinner so I can't take more. No relief,2
"February 3, 2012",,Naprosyn (naproxen) for Costochondritis:,It took a few weeks before I felt any difference in my chest pain but it helps relieve some of the pain so I could lay down and sleep at night.,10
"January 9, 2012",,Naprelan (naproxen) for Osteoarthritis:,Works GREAT. Take it once a day and I'm done. Cost is outrageous though.,10
"December 14, 2020",Taken for less than 1 month,For Bursitis:,I have very painful bursitis in my shoulder.  Tried taking Aleve for two days and it did nothing.,1
"September 6, 2019",Taken for 2 to 5 years,For Headache:,"Taking about one to two 500mg naproxen  a day for chronic migraines depending on the pain level, never noticed any side effects. However after a few months of being on it, it rarely seems to help",3
"January 9, 2015",,For Pain:,Caused severe itching and hives.,4
"February 15, 2019",,Naprosyn (naproxen) for Back Pain:,"Not a great help and addiction ads really irritate a person in pain, get real",4
"October 23, 2015",,For Sciatica:,Don't feel any difference with this medication 2 tablets 1 in morning 1 at night doesn't work for me at all 250mg,2
"November 15, 2008",,For Pain:,"Absolutely better than the narcotic pain relievers at relieving the 'acute' blinding pain of a toothache. Within 30 minutes the pain is gone, for 12 hours. Awesome.",10
"November 16, 2014",Taken for 1 to 6 months,Anaprox-DS (naproxen) for Period Pain:,Menstrual cramps,3
"November 1, 2012",,Naprosyn (naproxen) for Pain:,I have occasional stomach upset but its nice not to hurt. I take it three times a day and at night. I take it with Flexeril.,6
"June 24, 2017",Taken for less than 1 month,For Frozen Shoulder:,Prescribed 500 mg for pain in right shoulder and collar bone. Pain was about a 6 out of 10. Had no effect at all.  Regular ice and rest was the more effective than this drug.,1
"November 30, 2009",,For Back Pain:,This website is very useful,
"February 5, 2017",Taken for 2 to 5 years,For Rheumatoid Arthritis:,"Have taken Naproxen 750mg slow release for Psoriatic arthritis for about 2 years as daily pain relief, good efficacy but gradually diminishes over time. Still overall positive.",7
"April 25, 2008",,For Pain:,I have been using this for a few weeks and it really helps with my Sacroiliac joint pain.,8
"February 24, 2016",Taken for less than 1 month,For Sciatica:,"Started with constant diarrhoea after taking Naproxen for 4weeks. Had a Colonoscopy and samples taken showed early stages of Microscopic Colitis,  Inflammatory Bowel Disease. Not happy.",2
"April 14, 2009",,For Back Pain:,Makes me feel very unwell.,1
"October 3, 2015",Taken for less than 1 month,For Pain:,Made me depressed and out of it to the point I had brain fog and was hospitalized,2
"April 26, 2021",,For Osteoarthritis:,"I am pain free with one Naproxen per day for osteoarthritis. I can walk without hip or knee pain.  Goodness, knock on wood; otherwise, I’d be sitting in a chair full time.   Works for me just fine.",10
"March 5, 2018",Taken for 10 years or more,For Spondylolisthesis:,Very good for neck ache. Usually pain disappears within eight mins/,10
"November 13, 2008",,For Pain:,This is the most amazing drug ever invented. It makes all my worries and pains be free like a bird.,8
"October 20, 2009",,For Tendonitis:,"Does not help with pain, just with swelling.",1
"November 24, 2018",Taken for 1 to 6 months,For Ankylosing Spondylitis:,Late life diagnosis of AS (6 months ago) - part of my cervical spine is already fused.  Taking 1000 mg a day (500/twice a day) has helped a lot. I drink a lot of water and always take it with food.,9
"September 9, 2013",,For Muscle Pain:,Had hip strain due to car accident. Was in severe pain for one whole day. Took one tablet of naproxen 20mg that night. Don't know where the pain went next morning! Have not taken another pill,9
"November 7, 2012",,For Pain:,Prescription strength Naproxen and Mucinex D are the only things to relieve pain and pressure when I have one of my frequent maxillary sinus infections.,9
"March 7, 2016",Taken for less than 1 month,For Muscle Pain:,"Severe jumpy left leg
Itching left leg",4
"December 7, 2008",,For Ankylosing Spondylitis:,It was great help. Thanks,10
"February 12, 2016",,"Aleve (naproxen) for Gout, Acute:",I took aleve during a gout attack. I could not really say that it helped my swelling or the pain. I ended up taking some advil to relieve the pain.,
"November 2, 2018",Taken for less than 1 month,For Period Pain:,If you have painful period cramps I totally recommend this. It helps me a lot.,10
"February 20, 2021",Taken for 1 to 2 years,For Sciatica:,Naproxen doesn't even touch the pain. I use flexeril for muscles and Neurontin for the pain.,1
"September 5, 2019",Taken for less than 1 month,For Back Pain:,Took it for one day and it started getting painful ulcers. In so much pain for my ulcers can't sleep.,1
"May 23, 2016",Taken for less than 1 month,For Sciatica:,Have some serious side effects. Please google a little bit before using. In my case i had upset stomach. Stopped after 3 days of use,3
"April 13, 2020",,For Period Pain:,"It really helps me very good pills, recommend to anybody who suffer with a lot of pain.Take Naproxen 500 mg pills.",10
"May 3, 2020",Taken for less than 1 month,For Pain:,This medication makes me extremely nauseated. I’ll stick to Ibuprofen.,1
"July 4, 2013",,For Costochondritis:,Worked for pain but caused severe nausea for me.,7
"February 29, 2016",,For Muscle Pain:,"injured my trap muscle and was in considerable pain....tried flexeril, diclofenac, motrin, heat cold, etc,,,,,the only thin that helped was aleve.....thankfully",9
