Date,Time Taken,Condition,Review,Rating
"October 29, 2011",,Keppra (levetiracetam) for Epilepsy:,My wonder medicine. I have stress induced epilepsy.  I am highly allergic to Dilantin and Lamotrigine.,10
"April 25, 2008",,Keppra (levetiracetam) for Seizures:,Keppra has kept me from having another seizure after a cavernous malformation bleed 4 months ago.,9
"October 11, 2011",,Keppra (levetiracetam) for Epilepsy:,"I have been a epileptic for 16 years, and this is the best medication I have ever taken. I have no side effects and I was able to have my son on this medication.",10
"December 21, 2012",Taken for 6 months to 1 year,Keppra (levetiracetam) for Seizures:,It gave me hives that took me well over 4 months to get rid of once I quit taking it.  The hives were so painful.,1
"January 12, 2009",,Keppra (levetiracetam) for Seizures:,my  son  just  started  keppra  and  has  not  had  seiruze  in  about  a  week.  It  really  works  fast.,10
"October 16, 2014",Taken for 2 to 5 years,Keppra (levetiracetam) for Epilepsy:,No noticeable side effects. Except maybe for bowel movement.,9
"August 14, 2016",,Keppra (levetiracetam) for Epilepsy:,"Anger, moodiness, hopelessness, irritability, trouble making cohesive thoughts, very serious suicidal urge. 

Same day after first pill of 500 mg.",1
"April 2, 2011",,Keppra XR (levetiracetam) for Seizures:,Had very bad side effects.  Caused severe mood swings.,1
"November 25, 2008",,Keppra (levetiracetam) for Seizures:,No more grand mal seizures.,9
"June 11, 2009",,Keppra (levetiracetam) for Seizures:,It makes me dizzy.,7
"August 9, 2016",Taken for 1 to 6 months,Keppra (levetiracetam) for Epilepsy:, I Ve had  nothing but problems with the Keppera : constant shaking in my arms & legs & pins & needles feeling in my arms & legs severe light headedness no appetite & etc.,1
"July 24, 2011",,Keppra XR (levetiracetam) for Epilepsy:,Keppra XR returned my life to normal.  Excellent medication for Epilepsy/seizures.,10
"May 27, 2014",,Keppra XR (levetiracetam) for Epilepsy:,"Since I started on this medication, I stopped having seizures. It has been 2 years now. It is great medicine. ",10
"August 6, 2019",Taken for 1 to 6 months,Keppra (levetiracetam) for Epilepsy:,Stopped my tonic-clonic seizures.,10
"July 31, 2009",,Keppra XR (levetiracetam) for Seizures:,I took the regular Keppra and it made me feel groggy and tired. Since taking the Keppra XR I feel more normal and balanced.,9
"November 6, 2009",,Keppra XR (levetiracetam) for Seizures:,"Increased anxiety and insomnia, did not control my SPS.",6
"May 31, 2018",,For Seizures:,This really made my temper worst,
"December 26, 2011",,Keppra XR (levetiracetam) for Seizures:,Never thought I would ever find a seizure medicine that worked.  Keppra XR - THUMBS UP!,10
"December 5, 2019",Taken for 5 to 10 years,Keppra (levetiracetam) for Epilepsy:,Been taking keppra 500mg 2x daily and have had a few issues with depression etc. But overall a great med.,9
"June 8, 2009",,Keppra (levetiracetam) for Seizures:,I have a Neuro shunt and was put on Keppra before the shunt operation (hydrocephalus). I have noticed the regular Keppra works just as well as the more expensive Keppra XR.,7
"October 20, 2015",Taken for less than 1 month,Keppra (levetiracetam) for Seizures:,Will keppra help you come out of a seizure?!?,
"May 2, 2013",Taken for 1 to 6 months,Keppra XR (levetiracetam) for Seizures:,Partial seizure,10
"December 9, 2020",Taken for 10 years or more,For Seizures:,"levetiracetam in conjunction with Tegretol, does a nice job in managing my seizures, but it has a tendency to make me drowsy-almost every time I use it.",5
"June 2, 2016",Taken for 10 years or more,Keppra (levetiracetam) for Epilepsy:,This medication has been an on and off solution.  It used to cause a lot of keppra rage.  but am on another medication that are for seizures that also help with my anger bouts.,8
"June 16, 2009",,Keppra XR (levetiracetam) for Seizures:,My fiance has been using Keppra XR since January of 09. So far he has not had any seizures. But has experienced all the side effects of the medication. But it does work. I would recommend Keppra XR.,10
"February 6, 2009",,Keppra (levetiracetam) for Seizures:,It works very well,9
"December 15, 2019",Taken for 10 years or more,For Epilepsy:,Have been on levetiracetam for around 20 years...currently have been completely seizure free for 15+ years...nothing before was able to give me complete control of my epilepsy like this.,10
"May 31, 2011",,Keppra (levetiracetam) for Epilepsy:,"Stopped partial seizures, continue to have grand mal.",6
"March 22, 2013",,For New Daily Persistent Headache:,Great medicine for daily migraines.  Works really well with Zanaflex.,10
"July 21, 2016",,For Epilepsy:,I now suffer from excessive tiredness and lack of energy and I am consulting my GP about an alternative treatment.,8
"February 1, 2011",,Keppra (levetiracetam) for Epilepsy:,"This medication works pretty well for my son, but for the price.",8
"May 27, 2017",Taken for less than 1 month,For Epilepsy:,"Dizziness, I can not walk or drive when I take this",3
"March 5, 2021",,For Epilepsy:,I have had seizures since I was 14 and Keppra has helped with my epilepsy. I have taken Keppra with Vimpat (another AED) and I have really improved with my condition.,
"May 12, 2017",,For Neuralgia:,No lessening of pain. Caused diarrhea,1
"September 4, 2015",,For Epilepsy:,After I started taking this I started getting feeling like I was drunk without drinking anything for about 30 minutes. It was hard to walk. I take 2000mg at a time in the morning and afternoon.,6
"February 5, 2013",,For Neuralgia:,Worked great for the neuralgia. Slight headache side effect that I hope goes away in time. I've been on the medicine for 2 weeks. More updates later.,7
"February 13, 2010",,Keppra (levetiracetam) for Bipolar Disorder:,"I have acceptable results with this medicine, although I take  several types of bi-polar medicines at the same time.",6
"July 29, 2016",Taken for less than 1 month,For Neuralgia:,"I haveCranial Hypotension and daily persistent headache so Dr decided to substitute Keppra for Trileptil, it is more effective controlling head pains",8
